price_main,rooms,area,floor,building_type,materials,district,building_type_old,materials_old,district_old,house_age,price_per_meter,repair
1953300,3,51.4,1,0.7073302780849811,0.3894183423086505,0.8346516427981235,сталінка,цегляний будинок,Біличе поле,63,38002,2.0
4979000,2,75.6,1,0.0713678483400785,0.0,0.8346516427981235,спец. проект,монолітно-каркасний,Біличе поле,11,65860,1.0
2278850,3,60.2,1,0.8007650746487527,0.3894183423086505,0.8346516427981235,хрущівка,цегляний будинок,Біличе поле,59,37855,2.0
2489500,2,45.0,1,0.8007650746487527,0.3894183423086505,0.8346516427981235,хрущівка,цегляний будинок,Біличе поле,59,55322,1.0
5362000,3,100.0,1,0.0713678483400785,0.0,0.8346516427981235,спец. проект,монолітно-каркасний,Біличе поле,11,53620,1.0
3830000,1,46.0,1,0.0713678483400785,0.0,0.8346516427981235,спец. проект,монолітно-каркасний,Біличе поле,11,83261,0.0
2910800,2,68.5,1,0.0713678483400785,0.0,0.8346516427981235,спец. проект,монолітно-каркасний,Біличе поле,11,42493,2.0
2374600,2,45.7,0,0.8007650746487527,0.3894183423086505,0.8346516427981235,хрущівка,цегляний будинок,Біличе поле,57,51961,1.0
1340500,1,28.9,1,0.8007650746487527,0.3894183423086505,0.8346516427981235,хрущівка,цегляний будинок,Біличе поле,59,46384,2.0
3370400,1,50.4,1,0.0713678483400785,0.0,0.6248973167276999,спец. проект,монолітно-каркасний,Біличі,9,66873,2.0
2872500,1,53.0,1,0.0713678483400785,0.0,0.6248973167276999,спец. проект,монолітно-каркасний,Біличі,16,54198,0.0
4749200,3,115.6,1,0.0713678483400785,0.0,0.6248973167276999,спец. проект,монолітно-каркасний,Біличі,14,41083,1.0
3715100,3,78.0,1,0.479425538604203,0.5646424733950354,0.6248973167276999,серія 96,утеплена панель,Біличі,33,47629,0.0
3255500,3,73.0,1,0.415571854993052,0.5646424733950354,0.6248973167276999,АППС,утеплена панель,Біличі,29,44596,0.0
3255500,3,77.0,1,0.349598808135342,0.5646424733950354,0.6248973167276999,серія Т,утеплена панель,Біличі,34,42279,1.0
1915000,1,48.0,1,0.415571854993052,0.5646424733950354,0.6248973167276999,АППС,утеплена панель,Біличі,33,39896,1.0
2252040,3,63.5,1,0.6550778971785186,0.7173560908995228,0.6248973167276999,чеський проект,панельні,Біличі,43,35465,1.0
1991600,1,35.0,1,0.2818428521222099,0.5646424733950354,0.6248973167276999,БПС,утеплена панель,Біличі,47,56903,2.0
5553500,3,120.0,1,0.0713678483400785,0.0,0.6248973167276999,спец. проект,монолітно-каркасний,Біличі,9,46279,0.0
4213000,3,115.0,1,0.0713678483400785,0.0,0.6248973167276999,спец. проект,монолітно-каркасний,Біличі,14,36635,1.0
2064370,1,40.0,0,0.349598808135342,0.5646424733950354,0.6248973167276999,серія Т,утеплена панель,Біличі,33,51609,0.0
1800100,1,37.5,1,0.7559753651467324,0.5646424733950354,0.6248973167276999,гостинка,утеплена панель,Біличі,34,48003,0.0
1911170,3,62.0,1,0.6550778971785186,0.7173560908995228,0.6248973167276999,чеський проект,панельні,Біличі,47,30825,1.0
3064000,3,75.0,1,0.415571854993052,0.5646424733950354,0.6248973167276999,АППС,утеплена панель,Біличі,30,40853,1.0
1639240,1,34.7,1,0.2818428521222099,0.5646424733950354,0.6248973167276999,БПС,утеплена панель,Біличі,47,47240,0.0
4213000,1,57.0,1,0.0713678483400785,0.0,0.6248973167276999,спец. проект,монолітно-каркасний,Біличі,14,73912,2.0
3523600,3,75.0,0,0.415571854993052,0.5646424733950354,0.6248973167276999,АППС,утеплена панель,Біличі,32,46981,0.0
3944900,3,99.0,1,0.0713678483400785,0.3894183423086505,0.6248973167276999,спец. проект,цегляний будинок,Біличі,19,39847,1.0
2489500,1,40.0,1,0.0713678483400785,0.0,0.6248973167276999,спец. проект,монолітно-каркасний,Біличі,6,62238,2.0
3255462,2,57.0,1,0.0713678483400785,0.0,0.6248973167276999,спец. проект,монолітно-каркасний,Біличі,9,57113,2.0
1915000,2,43.0,1,0.6550778971785186,0.7173560908995228,0.6248973167276999,чеський проект,панельні,Біличі,48,44535,0.0
2374600,2,65.0,1,0.0713678483400785,0.0,0.6248973167276999,спец. проект,монолітно-каркасний,Біличі,5,36532,1.0
2317150,2,63.0,1,0.6550778971785186,0.7173560908995228,0.6248973167276999,чеський проект,панельні,Біличі,43,36780,1.0
1685200,2,60.0,0,0.0713678483400785,0.0,0.6248973167276999,спец. проект,монолітно-каркасний,Біличі,16,28087,1.0
1474550,1,33.0,1,0.6550778971785186,0.7173560908995228,0.6248973167276999,чеський проект,панельні,Біличі,43,44683,0.0
3638500,3,68.0,1,0.2818428521222099,0.5646424733950354,0.6248973167276999,БПС,утеплена панель,Біличі,47,53507,0.0
1723500,1,30.0,1,0.0713678483400785,0.0,0.6248973167276999,спец. проект,монолітно-каркасний,Біличі,6,57450,2.0
1738820,1,30.0,1,0.0713678483400785,0.0,0.6248973167276999,спец. проект,монолітно-каркасний,Біличі,6,57961,2.0
3178900,2,61.0,1,0.415571854993052,0.5646424733950354,0.6248973167276999,АППС,утеплена панель,Біличі,33,52113,0.0
3178900,3,71.8,1,0.479425538604203,0.5646424733950354,0.6248973167276999,серія 96,утеплена панель,Біличі,33,44274,0.0
1436250,1,34.0,0,0.2818428521222099,0.5646424733950354,0.6248973167276999,БПС,утеплена панель,Біличі,46,42243,1.0
4098100,3,111.0,1,0.0713678483400785,0.0,0.6248973167276999,спец. проект,монолітно-каркасний,Біличі,14,36920,1.0
3715100,2,77.0,1,0.0713678483400785,0.0,0.6248973167276999,спец. проект,монолітно-каркасний,Біличі,16,48248,0.0
2677170,2,55.0,1,0.415571854993052,0.5646424733950354,0.6248973167276999,АППС,утеплена панель,Біличі,30,48676,0.0
2795900,1,57.0,1,0.0713678483400785,0.0,0.6248973167276999,спец. проект,монолітно-каркасний,Біличі,14,49051,0.0
2412900,3,60.0,1,0.6550778971785186,0.7173560908995228,0.6248973167276999,чеський проект,панельні,Біличі,47,40215,1.0
2681000,2,55.0,1,0.2818428521222099,0.5646424733950354,0.6248973167276999,БПС,утеплена панель,Біличі,47,48745,0.0
3063617,2,72.2,1,0.0713678483400785,0.0,0.6248973167276999,спец. проект,монолітно-каркасний,Біличі,16,42432,1.0
7468500,3,114.6,1,0.0713678483400785,0.0,0.6248973167276999,спец. проект,монолітно-каркасний,Біличі,14,65170,2.0
4596000,1,58.0,1,0.0713678483400785,0.0,0.6248973167276999,спец. проект,монолітно-каркасний,Біличі,9,79241,2.0
1830740,1,40.0,1,0.0713678483400785,0.0,0.6248973167276999,спец. проект,монолітно-каркасний,Біличі,9,45768,0.0
9575000,3,160.0,0,0.0713678483400785,0.0,0.6248973167276999,спец. проект,монолітно-каркасний,Біличі,9,59844,2.0
4979000,2,90.0,1,0.0713678483400785,0.0,0.6248973167276999,спец. проект,монолітно-каркасний,Біличі,15,55322,0.0
2757600,2,50.0,1,0.6550778971785186,0.7173560908995228,0.6248973167276999,чеський проект,панельні,Біличі,47,55152,0.0
3064000,4,82.0,1,0.0713678483400785,0.3894183423086505,0.6248973167276999,спец. проект,цегляний будинок,Біличі,35,37366,1.0
1646900,1,31.0,1,0.0713678483400785,0.0,0.6248973167276999,спец. проект,монолітно-каркасний,Біличі,6,53126,0.0
2585250,3,67.0,1,0.2818428521222099,0.5646424733950354,0.6248973167276999,БПС,утеплена панель,Біличі,47,38586,1.0
2757600,3,74.0,1,0.415571854993052,0.5646424733950354,0.6248973167276999,АППС,утеплена панель,Біличі,32,37265,1.0
4174700,3,111.0,1,0.0713678483400785,0.0,0.6248973167276999,спец. проект,монолітно-каркасний,Біличі,14,37610,1.0
4979000,2,91.0,1,0.0713678483400785,0.0,0.6248973167276999,спец. проект,монолітно-каркасний,Біличі,15,54714,0.0
1838400,1,34.0,1,0.2818428521222099,0.5646424733950354,0.6248973167276999,БПС,утеплена панель,Біличі,48,54071,0.0
6319500,5,148.0,1,0.0713678483400785,0.0,0.6248973167276999,спец. проект,монолітно-каркасний,Біличі,19,42699,1.0
1876700,1,38.3,1,0.415571854993052,0.5646424733950354,0.6248973167276999,АППС,утеплена панель,Біличі,33,49000,0.0
2271190,1,48.0,1,0.0713678483400785,0.0,0.6248973167276999,спец. проект,монолітно-каркасний,Біличі,9,47316,0.0
4787500,3,115.6,1,0.0713678483400785,0.0,0.6248973167276999,спец. проект,монолітно-каркасний,Біличі,14,41414,1.0
4787500,3,114.2,1,0.0713678483400785,0.0,0.6248973167276999,спец. проект,монолітно-каркасний,Біличі,14,41922,1.0
1876700,2,46.4,1,0.6550778971785186,0.7173560908995228,0.6248973167276999,чеський проект,панельні,Біличі,47,40446,1.0
4672600,3,92.0,1,0.415571854993052,0.5646424733950354,0.6248973167276999,АППС,утеплена панель,Біличі,30,50789,0.0
